image_id;tma_number;roll;frame;view_direction;altitude;azimuth;date_year;date_month;date_day;cam_id;location
CA180033R0031;1800;33R;31;R;;2.925;1966;0;0;32;peninsula
CA180131L0116;1801;31L;116;L;;1.139;1966;0;0;32;peninsula
CA181231L0028;1812;31L;28;L;20340;2.867;1966;12;18;32;peninsula
CA182433R0004;1824;33R;4;R;20500;1.798;1966;11;25;32;peninsula
CA207533R0299;2075;33R;299;R;;2.799;1967;12;0;32;peninsula
CA184733R0056;1847;33R;56;R;19200;2.916;1966;12;27;32;peninsula
CA184733R0005;1847;33R;5;R;19200;2.916;1966;12;27;32;peninsula
CA213531L0313;2135;31L;313;L;;1.590;1968;12;20;32;peninsula
CA182633R0062;1826;33R;62;R;20380;1.133;1966;12;18;32;peninsula
CA182231L0105;1822;31L;105;L;20500;1.810;1966;11;23;32;peninsula
CA182932V0027;1829;32V;27;V;20150;2.851;1966;12;18;32;peninsula
CA184633R0373;1846;33R;373;R;19200;1.111;1966;12;27;32;peninsula
CA181831L0043;1818;31L;43;L;20700;1.109;1966;0;0;32;peninsula
CA182633R0059;1826;33R;59;R;20380;1.133;1966;12;18;32;peninsula
CA180132V0151;1801;32V;151;V;;1.139;1966;0;0;32;peninsula
CA182731L0042;1827;31L;42;L;20380;2.934;1966;12;18;32;peninsula
CA181131L0197;1811;31L;197;L;18000;2.842;1966;0;0;32;peninsula
CA181431L0001;1814;31L;1;L;23300;2.890;1966;0;0;32;peninsula
CA212131L0084;2121;31L;84;L;;2.908;1968;11;23;32;peninsula
CA180131L0129;1801;31L;129;L;;1.139;1966;0;0;32;peninsula
CA182331L0023;1823;31L;23;L;20000;0.3139;1966;11;25;32;peninsula
CA182431L0065;1824;31L;65;L;20500;1.798;1966;11;25;32;peninsula
CA182132V0009;1821;32V;9;V;16000;2.849;1966;11;18;32;peninsula
CA216133R0074;2161;33R;74;R;;2.909;1969;1;8;32;peninsula
CA181532V0035;1815;32V;35;V;23300;1.121;1966;0;0;32;peninsula
CA216531L0264;2165;31L;264;L;;2.883;1969;1;12;32;peninsula
CA182232V0037;1822;32V;37;V;20500;1.810;1966;11;23;32;peninsula
CA181232V0010;1812;32V;10;V;20340;2.867;1966;12;18;32;peninsula
CA180132V0107;1801;32V;107;V;;1.139;1966;0;0;32;peninsula
CA184331L0061;1843;31L;61;L;19200;1.108;1966;12;27;32;peninsula
CA196733R0104;1967;33R;104;R;26000;1.079;1967;1;7;32;peninsula
CA182633R0052;1826;33R;52;R;20380;1.133;1966;12;18;32;peninsula
CA181331L0081;1813;31L;81;L;20000;1.118;1966;0;0;32;peninsula
CA207331L0077;2073;31L;77;L;;2.870;1967;12;0;32;peninsula
CA182131L0157;1821;31L;157;L;16000;2.849;1966;11;18;32;peninsula
CA183231L0018;1832;31L;18;L;20360;2.841;1966;12;18;32;peninsula
CA181333R0085;1813;33R;85;R;20000;1.118;1966;0;0;32;peninsula
CA180532V0045;1805;32V;45;V;;1.048;1966;0;0;32;peninsula
CA184733R0053;1847;33R;53;R;19200;2.916;1966;12;27;32;peninsula
CA216331L0165;2163;31L;165;L;;2.897;1968;0;0;32;peninsula
CA182231L0014;1822;31L;14;L;20500;1.810;1966;11;23;32;peninsula
CA181233R0078;1812;33R;78;R;20340;2.867;1966;12;18;32;peninsula
CA174232V0081;1742;32V;81;V;25000;1.125;1966;1;29;32;peninsula
CA184431L0106;1844;31L;106;L;19200;1.122;1966;12;27;32;peninsula
CA164433R0060;1644;33R;60;R;25000;2.058;1965;2;18;32;peninsula
CA216431L0196;2164;31L;196;L;;1.121;1969;1;12;32;peninsula
CA207332V0136;2073;32V;136;V;;2.870;1967;12;0;32;peninsula
CA181332V0129;1813;32V;129;V;20000;1.118;1966;0;0;32;peninsula
CA184933R0222;1849;33R;222;R;19200;2.837;1966;12;27;32;peninsula
CA181433R0008;1814;33R;8;R;23300;2.890;1966;0;0;32;peninsula
CA180233R0168;1802;33R;168;R;;2.893;1966;0;0;32;peninsula
CA182131L0072;1821;31L;72;L;16000;2.849;1966;11;18;32;peninsula
CA216132V0061;2161;32V;61;V;;2.909;1969;1;8;32;peninsula
CA180131L0164;1801;31L;164;L;;1.139;1966;0;0;32;peninsula
CA181031L0161;1810;31L;161;L;18000;1.071;1966;0;0;32;peninsula
CA184331L0075;1843;31L;75;L;19200;1.108;1966;12;27;32;peninsula
CA172432V0270;1724;32V;270;V;25000;2.427;1966;1;5;32;marie_byrd_land
CA182532V0097;1825;32V;97;V;20380;2.925;1966;12;18;32;peninsula
CA183332V0009;1833;32V;9;V;20380;1.110;1966;12;18;32;peninsula
CA207532V0362;2075;32V;362;V;;2.799;1967;12;0;32;peninsula
CA183233R0059;1832;33R;59;R;20360;2.841;1966;12;18;32;peninsula
CA184831L0165;1848;31L;165;L;19200;1.116;1966;12;27;32;peninsula
CA181331L0099;1813;31L;99;L;20000;1.118;1966;0;0;32;peninsula
CA182933R0017;1829;33R;17;R;20150;2.851;1966;12;18;32;peninsula
CA182733R0020;1827;33R;20;R;20380;2.934;1966;12;18;32;peninsula
CA184531L0232;1845;31L;232;L;19200;2.909;1966;12;27;32;peninsula
CA181033R0155;1810;33R;155;R;18000;1.071;1966;0;0;32;peninsula
CA180031L0012;1800;31L;12;L;;2.925;1966;0;0;32;peninsula
CA164431L0045;1644;31L;45;L;25000;2.058;1965;2;18;32;peninsula
CA181631L0056;1816;31L;56;L;16000;1.120;1966;0;0;32;peninsula
CA184632V0276;1846;32V;276;V;19200;1.111;1966;12;27;32;peninsula
CA183131L0015;1831;31L;15;L;20360;1.038;1966;12;18;32;peninsula
CA181733R0022;1817;33R;22;R;20700;2.877;1966;0;0;32;peninsula
CA174533R0016;1745;33R;16;R;24000;1.135;1966;1;28;32;peninsula
CA182733R0001;1827;33R;1;R;20380;2.934;1966;12;18;32;peninsula
CA182432V0020;1824;32V;20;V;20500;1.798;1966;11;25;32;peninsula
CA184931L0207;1849;31L;207;L;19200;2.837;1966;12;27;32;peninsula
CA180731L0002;1807;31L;2;L;20000;2.870;1966;0;0;32;peninsula
CA180331L0171;1803;31L;171;L;;1.084;1966;0;0;32;peninsula
CA180932V0091;1809;32V;91;V;20000;2.926;1966;0;0;32;peninsula
CA181233R0054;1812;33R;54;R;20340;2.867;1966;12;18;32;peninsula
CA182132V0084;1821;32V;84;V;16000;2.849;1966;11;18;32;peninsula
CA183533R0038;1835;33R;38;R;20500;3.598;1966;11;28;32;peninsula
CA184833R0141;1848;33R;141;R;19200;1.116;1966;12;27;32;peninsula
CA183331L0107;1833;31L;107;L;20380;1.110;1966;12;18;32;peninsula
CA181032V0171;1810;32V;171;V;18000;1.071;1966;0;0;32;peninsula
CA196232V0020;1962;32V;20;V;26000;251.517;1967;1;7;32;peninsula
CA182532V0084;1825;32V;84;V;20380;2.925;1966;12;18;32;peninsula
CA204031L0389;2040;31L;389;L;24700;3.382;1967;11;20;32;marie_byrd_land
CA184932V0273;1849;32V;273;V;19200;2.837;1966;12;27;32;peninsula
CA181432V0038;1814;32V;38;V;23300;2.890;1966;0;0;32;peninsula
CA182332V0035;1823;32V;35;V;20000;0.3139;1966;11;25;32;peninsula
CA196331L0063;1963;31L;63;L;26000;1.051;1967;1;7;32;peninsula
CA181431L0019;1814;31L;19;L;23300;2.890;1966;0;0;32;peninsula
CA207532V0284;2075;32V;284;V;;2.799;1967;12;0;32;peninsula
CA181833R0027;1818;33R;27;R;20700;1.109;1966;0;0;32;peninsula
CA216631L0272;2166;31L;272;L;;1.117;1969;1;12;32;peninsula
CA184731L0018;1847;31L;18;L;19200;2.916;1966;12;27;32;peninsula
CA183532V0006;1835;32V;6;V;20500;3.598;1966;11;28;32;peninsula
CA216732V0338;2167;32V;338;V;;1.103;1969;1;12;32;peninsula
CA184632V0304;1846;32V;304;V;19200;1.111;1966;12;27;32;peninsula
CA182331L0046;1823;31L;46;L;20000;0.3139;1966;11;25;32;peninsula
CA182431L0010;1824;31L;10;L;20500;1.798;1966;11;25;32;peninsula
CA181633R0046;1816;33R;46;R;16000;1.120;1966;0;0;32;peninsula
CA212133R0059;2121;33R;59;R;;2.908;1968;11;23;32;peninsula
CA182131L0065;1821;31L;65;L;16000;2.849;1966;11;18;32;peninsula
CA174131L0277;1741;31L;277;L;25000;2.931;1966;1;27;32;peninsula
CA183533R0032;1835;33R;32;R;20500;3.598;1966;11;28;32;peninsula
CA181533R0052;1815;33R;52;R;23300;1.121;1966;0;0;32;peninsula
CA183331L0099;1833;31L;99;L;20380;1.110;1966;12;18;32;peninsula
CA182532V0015;1825;32V;15;V;20380;2.925;1966;12;18;32;peninsula
CA181033R0157;1810;33R;157;R;18000;1.071;1966;0;0;32;peninsula
CA181632V0149;1816;32V;149;V;16000;1.120;1966;0;0;32;peninsula
CA216331L0145;2163;31L;145;L;;2.897;1968;0;0;32;peninsula
CA182333R0030;1823;33R;30;R;20000;0.3139;1966;11;25;32;peninsula
CA174132V0275;1741;32V;275;V;25000;2.931;1966;1;27;32;peninsula
CA207332V0094;2073;32V;94;V;;2.870;1967;12;0;32;peninsula
CA182533R0050;1825;33R;50;R;20380;2.925;1966;12;18;32;peninsula
CA172033R0268;1720;33R;268;R;25000;2.495;1966;1;5;32;marie_byrd_land
CA181331L0097;1813;31L;97;L;20000;1.118;1966;0;0;32;peninsula
CA182533R0036;1825;33R;36;R;20380;2.925;1966;12;18;32;peninsula
CA182931L0015;1829;31L;15;L;20150;2.851;1966;12;18;32;peninsula
CA512333R0114;5123;33R;114;R;10000;3.403;1947;1;24;32;marie_byrd_land
CA181231L0053;1812;31L;53;L;20340;2.867;1966;12;18;32;peninsula
CA196931L0161;1969;31L;161;L;26000;1.111;1967;1;7;32;peninsula
CA212131L0047;2121;31L;47;L;;2.908;1968;11;23;32;peninsula
CA182531L0022;1825;31L;22;L;20380;2.925;1966;12;18;32;peninsula
CA181631L0050;1816;31L;50;L;16000;1.120;1966;0;0;32;peninsula
CA184833R0128;1848;33R;128;R;19200;1.116;1966;12;27;32;peninsula
CA182931L0018;1829;31L;18;L;20150;2.851;1966;12;18;32;peninsula
CA183531L0031;1835;31L;31;L;20500;3.598;1966;11;28;32;peninsula
CA182132V0113;1821;32V;113;V;16000;2.849;1966;11;18;32;peninsula
CA184832V0102;1848;32V;102;V;19200;1.116;1966;12;27;32;peninsula
CA180031L0031;1800;31L;31;L;;2.925;1966;0;0;32;peninsula
CA212333R0026;2123;33R;26;R;;2.855;1968;11;18;32;peninsula
CA182932V0035;1829;32V;35;V;20150;2.851;1966;12;18;32;peninsula
CA174633R0167;1746;33R;167;R;24000;2.936;1966;1;28;32;peninsula
CA180733R0017;1807;33R;17;R;20000;2.870;1966;0;0;32;peninsula
CA184831L0104;1848;31L;104;L;19200;1.116;1966;12;27;32;peninsula
CA216031L0020;2160;31L;20;L;;1.096;1969;1;8;32;peninsula
CA180131L0119;1801;31L;119;L;;1.139;1966;0;0;32;peninsula
CA182732V0001;1827;32V;1;V;20380;2.934;1966;12;18;32;peninsula
CA183231L0054;1832;31L;54;L;20360;2.841;1966;12;18;32;peninsula
CA216631L0275;2166;31L;275;L;;1.117;1969;1;12;32;peninsula
CA181431L0011;1814;31L;11;L;23300;2.890;1966;0;0;32;peninsula
CA196733R0110;1967;33R;110;R;26000;1.079;1967;1;7;32;peninsula
CA182333R0046;1823;33R;46;R;20000;0.3139;1966;11;25;32;peninsula
CA182333R0097;1823;33R;97;R;20000;0.3139;1966;11;25;32;peninsula
CA182331L0015;1823;31L;15;L;20000;0.3139;1966;11;25;32;peninsula
CA196631L0067;1966;31L;67;L;26000;2.899;1967;1;7;32;peninsula
CA182233R0099;1822;33R;99;R;20500;1.810;1966;11;23;32;peninsula
CA214131L0115;2141;31L;115;L;;1.162;1968;12;23;32;peninsula
CA174633R0179;1746;33R;179;R;24000;2.936;1966;1;28;32;peninsula
CA182133R0110;1821;33R;110;R;16000;2.849;1966;11;18;32;peninsula
CA189331L0282;1893;31L;282;L;26000;3.301;1966;12;21;32;marie_byrd_land
CA182333R0062;1823;33R;62;R;20000;0.3139;1966;11;25;32;peninsula
CA181233R0070;1812;33R;70;R;20340;2.867;1966;12;18;32;peninsula
CA182932V0019;1829;32V;19;V;20150;2.851;1966;12;18;32;peninsula
CA207333R0142;2073;33R;142;R;;2.870;1967;12;0;32;peninsula
CA181232V0033;1812;32V;33;V;20340;2.867;1966;12;18;32;peninsula
CA182531L0046;1825;31L;46;L;20380;2.925;1966;12;18;32;peninsula
CA212133R0080;2121;33R;80;R;;2.908;1968;11;23;32;peninsula
CA181231L0038;1812;31L;38;L;20340;2.867;1966;12;18;32;peninsula
CA182333R0082;1823;33R;82;R;20000;0.3139;1966;11;25;32;peninsula
CA181832V0036;1818;32V;36;V;20700;1.109;1966;0;0;32;peninsula
CA196231L0017;1962;31L;17;L;26000;251.517;1967;1;7;32;peninsula
CA184733R0037;1847;33R;37;R;19200;2.916;1966;12;27;32;peninsula
CA182632V0091;1826;32V;91;V;20380;1.133;1966;12;18;32;peninsula
CA174232V0071;1742;32V;71;V;25000;1.125;1966;1;29;32;peninsula
CA512333R0088;5123;33R;88;R;10000;3.403;1947;1;24;32;marie_byrd_land
CA174832V0299;1748;32V;299;V;24000;2.942;1966;1;28;32;peninsula
CA183531L0009;1835;31L;9;L;20500;3.598;1966;11;28;32;peninsula
CA182133R0093;1821;33R;93;R;16000;2.849;1966;11;18;32;peninsula
CA182432V0053;1824;32V;53;V;20500;1.798;1966;11;25;32;peninsula
CA181132V0189;1811;32V;189;V;18000;2.842;1966;0;0;32;peninsula
CA183231L0070;1832;31L;70;L;20360;2.841;1966;12;18;32;peninsula
CA183531L0079;1835;31L;79;L;20500;3.598;1966;11;28;32;peninsula
CA171831L0068;1718;31L;68;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA216431L0204;2164;31L;204;L;;1.121;1969;1;12;32;peninsula
CA214732V0032;2147;32V;32;V;;1.150;1968;12;21;32;peninsula
CA174232V0093;1742;32V;93;V;25000;1.125;1966;1;29;32;peninsula
CA512033R0019;5120;33R;19;R;10000;1.464;1947;1;24;32;marie_byrd_land
CA203932V0248;2039;32V;248;V;25000;3.387;1967;11;20;32;marie_byrd_land
CA182132V0005;1821;32V;5;V;16000;2.849;1966;11;18;32;peninsula
CA207531L0342;2075;31L;342;L;;2.799;1967;12;0;32;peninsula
CA171831L0062;1718;31L;62;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA214732V0031;2147;32V;31;V;;1.150;1968;12;21;32;peninsula
CA215833R0072;2158;33R;72;R;;2.901;1968;12;27;32;peninsula
CA213333R0245;2133;33R;245;R;;2.853;1968;12;20;32;peninsula
CA174633R0159;1746;33R;159;R;24000;2.936;1966;1;28;32;peninsula
CA214732V0030;2147;32V;30;V;;1.150;1968;12;21;32;peninsula
CA181333R0086;1813;33R;86;R;20000;1.118;1966;0;0;32;peninsula
CA171931L0092;1719;31L;92;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171831L0080;1718;31L;80;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA183233R0019;1832;33R;19;R;20360;2.841;1966;12;18;32;peninsula
CA171831L0074;1718;31L;74;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA135731L0062;1357;31L;62;L;15000;2.887;1964;9;26;32;peninsula
CA184631L0303;1846;31L;303;L;19200;1.111;1966;12;27;32;peninsula
CA183133R0030;1831;33R;30;R;20360;1.038;1966;12;18;32;peninsula
CA182532V0083;1825;32V;83;V;20380;2.925;1966;12;18;32;peninsula
CA213831L0199;2138;31L;199;L;;2.935;1968;12;23;32;peninsula
CA182431L0096;1824;31L;96;L;20500;1.798;1966;11;25;32;peninsula
CA212131L0053;2121;31L;53;L;;2.908;1968;11;23;32;peninsula
CA182331L0003;1823;31L;3;L;20000;0.3139;1966;11;25;32;peninsula
CA171831L0086;1718;31L;86;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171931L0098;1719;31L;98;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171931L0104;1719;31L;104;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA172231L0088;1722;31L;88;L;25000;2.478;1966;1;5;32;marie_byrd_land
CA213831L0152;2138;31L;152;L;;2.935;1968;12;23;32;peninsula
CA120632V0127;1206;32V;127;V;16500;1.836;1963;10;31;32;transantarctic_mountains
CA168033R0034;1680;33R;34;R;15000;807.539;1966;0;0;32;peninsula
CA182033R0043;1820;33R;43;R;12000;3.046;1966;11;16;32;peninsula
CA171831L0087;1718;31L;87;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171831L0075;1718;31L;75;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA154931L0077;1549;31L;77;L;25000;590.678;1965;1;1;32;marie_byrd_land
CA214032V0355;2140;32V;355;V;;2.947;1968;12;23;32;peninsula
CA135332V0305;1353;32V;305;V;15000;2.224;1964;9;26;32;peninsula
CA171831L0063;1718;31L;63;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA181333R0113;1813;33R;113;R;20000;1.118;1966;0;0;32;peninsula
CA182732V0017;1827;32V;17;V;20380;2.934;1966;12;18;32;peninsula
CA213731L0036;2137;31L;36;L;;1.150;1968;12;23;32;peninsula
CA173033R0072;1730;33R;72;R;24000;2.907;1966;1;29;32;peninsula
CA183432V0003;1834;32V;3;V;20500;3.586;1966;11;28;32;peninsula
CA195233R0145;1952;33R;145;R;20000;1.157;1967;1;2;32;peninsula
CA173431L0256;1734;31L;256;L;25000;1.739;1966;1;30;32;peninsula
CA214132V0081;2141;32V;81;V;;1.162;1968;12;23;32;peninsula
CA181632V0030;1816;32V;30;V;16000;1.120;1966;0;0;32;peninsula
CA135832V0091;1358;32V;91;V;15000;3.186;1964;9;26;32;peninsula
CA171831L0081;1718;31L;81;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA182333R0048;1823;33R;48;R;20000;0.3139;1966;11;25;32;peninsula
CA212133R0028;2121;33R;28;R;;2.908;1968;11;23;32;peninsula
CA171831L0069;1718;31L;69;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171931L0110;1719;31L;110;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171931L0093;1719;31L;93;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171931L0099;1719;31L;99;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171931L0105;1719;31L;105;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171931L0115;1719;31L;115;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA172031L0235;1720;31L;235;L;25000;2.495;1966;1;5;32;marie_byrd_land
CA204033R0328;2040;33R;328;R;24700;3.382;1967;11;20;32;marie_byrd_land
CA199332V0200;1993;32V;200;V;25000;2.932;1967;1;5;32;peninsula
CA182433R0072;1824;33R;72;R;20500;1.798;1966;11;25;32;peninsula
CA214931L0206;2149;31L;206;L;;1.128;1968;12;27;32;peninsula
CA171831L0082;1718;31L;82;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171831L0064;1718;31L;64;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA182533R0101;1825;33R;101;R;20380;2.925;1966;12;18;32;peninsula
CA171931L0094;1719;31L;94;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA213733R0002;2137;33R;2;R;;1.150;1968;12;23;32;peninsula
CA174432V0292;1744;32V;292;V;25000;1.115;1966;1;29;32;peninsula
CA171831L0070;1718;31L;70;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA184333R0029;1843;33R;29;R;19200;1.108;1966;12;27;32;peninsula
CA135233R0207;1352;33R;207;R;15000;1.586;1964;9;26;32;peninsula
CA212133R0082;2121;33R;82;R;;2.908;1968;11;23;32;peninsula
CA195333R0202;1953;33R;202;R;20000;2.940;1967;1;2;32;peninsula
CA184333R0028;1843;33R;28;R;19200;1.108;1966;12;27;32;peninsula
CA181631L0100;1816;31L;100;L;16000;1.120;1966;0;0;32;peninsula
CA168433R0185;1684;33R;185;R;15000;1.614;1966;0;0;32;peninsula
CA182732V0100;1827;32V;100;V;20380;2.934;1966;12;18;32;peninsula
CA196731L0075;1967;31L;75;L;26000;1.079;1967;1;7;32;peninsula
CA216731L0344;2167;31L;344;L;;1.103;1969;1;12;32;peninsula
CA154931L0078;1549;31L;78;L;25000;590.678;1965;1;1;32;marie_byrd_land
CA213433R0283;2134;33R;283;R;;908.952;1968;12;20;32;peninsula
CA171831L0088;1718;31L;88;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171831L0076;1718;31L;76;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171931L0116;1719;31L;116;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171931L0106;1719;31L;106;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171931L0100;1719;31L;100;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171931L0111;1719;31L;111;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA172031L0236;1720;31L;236;L;25000;2.495;1966;1;5;32;marie_byrd_land
CA172031L0240;1720;31L;240;L;25000;2.495;1966;1;5;32;marie_byrd_land
CA172031L0243;1720;31L;243;L;25000;2.495;1966;1;5;32;marie_byrd_land
CA180032V0050;1800;32V;50;V;;2.925;1966;0;0;32;peninsula
CA196631L0061;1966;31L;61;L;26000;2.899;1967;1;7;32;peninsula
CA213633R0346;2136;33R;346;R;;1.047;1968;12;20;32;peninsula
CA181432V0003;1814;32V;3;V;23300;2.890;1966;0;0;32;peninsula
CA214131L0060;2141;31L;60;L;;1.162;1968;12;23;32;peninsula
CA171931L0101;1719;31L;101;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA214231L0231;2142;31L;231;L;;2.967;1968;12;23;32;peninsula
CA181631L0075;1816;31L;75;L;16000;1.120;1966;0;0;32;peninsula
CA194131L0250;1941;31L;250;L;25000;964.935;1966;12;29;32;peninsula
CA182533R0022;1825;33R;22;R;20380;2.925;1966;12;18;32;peninsula
CA183231L0062;1832;31L;62;L;20360;2.841;1966;12;18;32;peninsula
CA216333R0172;2163;33R;172;R;;2.897;1968;0;0;32;peninsula
CA216231L0100;2162;31L;100;L;;3.597;1968;0;0;32;peninsula
CA181932V0005;1819;32V;5;V;12000;2.365;1966;11;16;32;peninsula
CA216231L0090;2162;31L;90;L;;3.597;1968;0;0;32;peninsula
CA171831L0065;1718;31L;65;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA174933R0006;1749;33R;6;R;31000;1.422;1966;1;28;32;peninsula
CA207331L0043;2073;31L;43;L;;2.870;1967;12;0;32;peninsula
CA207333R0135;2073;33R;135;R;;2.870;1967;12;0;32;peninsula
CA171831L0083;1718;31L;83;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171831L0071;1718;31L;71;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171831L0059;1718;31L;59;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171931L0095;1719;31L;95;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171831L0077;1718;31L;77;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171931L0089;1719;31L;89;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171931L0107;1719;31L;107;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171931L0112;1719;31L;112;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA172031L0232;1720;31L;232;L;25000;2.495;1966;1;5;32;marie_byrd_land
CA172031L0237;1720;31L;237;L;25000;2.495;1966;1;5;32;marie_byrd_land
CA172031L0246;1720;31L;246;L;25000;2.495;1966;1;5;32;marie_byrd_land
CA180431L0189;1804;31L;189;L;;2.894;1966;0;0;32;peninsula
CA182431L0047;1824;31L;47;L;20500;1.798;1966;11;25;32;peninsula
CA184732V0073;1847;32V;73;V;19200;2.916;1966;12;27;32;peninsula
CA183031L0004;1830;31L;4;L;23300;1.029;1966;0;0;32;peninsula
CA181632V0023;1816;32V;23;V;16000;1.120;1966;0;0;32;peninsula
CA165131L0002;1651;31L;2;L;20000;113.099;1965;2;15;32;peninsula
CA214032V0350;2140;32V;350;V;;2.947;1968;12;23;32;peninsula
CA184533R0228;1845;33R;228;R;19200;2.909;1966;12;27;32;peninsula
CA184432V0179;1844;32V;179;V;19200;1.122;1966;12;27;32;peninsula
CA172231L0068;1722;31L;68;L;25000;2.478;1966;1;5;32;marie_byrd_land
CA194531L0026;1945;31L;26;L;21000;2.941;1966;12;29;32;peninsula
CA171931L0113;1719;31L;113;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA215731L0024;2157;31L;24;L;;3.310;1968;12;27;32;peninsula
CA171831L0078;1718;31L;78;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA180731L0020;1807;31L;20;L;20000;2.870;1966;0;0;32;peninsula
CA182633R0068;1826;33R;68;R;20380;1.133;1966;12;18;32;peninsula
CA171931L0102;1719;31L;102;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171831L0084;1718;31L;84;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171831L0060;1718;31L;60;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171831L0066;1718;31L;66;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171931L0090;1719;31L;90;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171831L0072;1718;31L;72;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA172031L0238;1720;31L;238;L;25000;2.495;1966;1;5;32;marie_byrd_land
CA171931L0108;1719;31L;108;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171931L0096;1719;31L;96;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA172031L0233;1720;31L;233;L;25000;2.495;1966;1;5;32;marie_byrd_land
CA172031L0244;1720;31L;244;L;25000;2.495;1966;1;5;32;marie_byrd_land
CA172031L0241;1720;31L;241;L;25000;2.495;1966;1;5;32;marie_byrd_land
CA172031L0247;1720;31L;247;L;25000;2.495;1966;1;5;32;marie_byrd_land
CA172031L0249;1720;31L;249;L;25000;2.495;1966;1;5;32;marie_byrd_land
CA172031L0250;1720;31L;250;L;25000;2.495;1966;1;5;32;marie_byrd_land
CA207331L0106;2073;31L;106;L;;2.870;1967;12;0;32;peninsula
CA171931L0091;1719;31L;91;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA195133R0093;1951;33R;93;R;20000;1.149;1967;1;2;32;peninsula
CA171831L0073;1718;31L;73;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171831L0079;1718;31L;79;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171831L0061;1718;31L;61;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171931L0097;1719;31L;97;L;25000;668.170;1966;10;5;32;marie_byrd_land
CA171831L0067;1718;31L;67;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA171831L0085;1718;31L;85;L;25000;2.487;1966;10;5;32;marie_byrd_land
CA173832V0214;1738;32V;214;V;25000;1.108;1966;1;27;32;peninsula
CA183333R0064;1833;33R;64;R;20380;1.110;1966;12;18;32;peninsula
CA184431L0134;1844;31L;134;L;19200;1.122;1966;12;27;32;peninsula
CA173733R0196;1737;33R;196;R;25000;2.942;1966;1;27;32;peninsula
CA182432V0027;1824;32V;27;V;20500;1.798;1966;11;25;32;peninsula
CA214733R0047;2147;33R;47;R;;1.150;1968;12;21;32;peninsula
CA215933R0157;2159;33R;157;R;;1.533;1968;12;27;32;peninsula
CA213932V0310;2139;32V;310;V;;1.152;1968;12;23;32;peninsula
CA214132V0115;2141;32V;115;V;;1.162;1968;12;23;32;peninsula
CA194631L0194;1946;31L;194;L;25000;1.056;1966;12;29;32;peninsula
